sireID,damID,DMCg.UC,logFSY.UC,logFRY.UC,PA.UC,StC.UC
27,BR-21GS-C3-157-14,BR-21GS-C3-130-1,3.82556193737347,0.209622010438263,0.254781408951474,0.226482417182908,2.03079501588489
28,BR-21GS-C3-157-14,BR-21GS-C3-162-17,3.52506887427604,0.338251231811161,0.416974660003018,0.661288450063457,2.51676253274125
29,BR-21GS-C3-157-14,BR-21GS-C3-104-19,3.5600049693109,0.353361383198475,0.424312448934714,1.10764222913417,2.24686253128608
30,BR-21GS-C3-157-14,BR-21GS-C3-132-18,3.60273876267489,0.264161952294385,0.261200375523846,0.416233044475582,2.45802769858036
31,BR-21GS-C3-157-14,BR-21GS-C3-032-55,3.47952139861525,0.244024514082123,0.346847281421472,0.576757001945018,2.0509578257384
32,BR-21GS-C3-157-14,BR-21GS-C3-228-13,3.79797206345468,0.338425567188305,0.279290302097243,0.812119380784218,2.45142238904339
33,BR-21GS-C3-157-14,BR-21GS-C3-040-1,3.64268614629835,0.331862920199814,0.229956045453024,0.491979603038112,2.48151944227274
34,BR-21GS-C3-157-14,BR-21GS-C3-221-2,3.63357815678916,0.318026924073499,0.41368312048004,0.73905340894758,1.83130146870485
35,BR-21GS-C3-157-14,BR-21GS-C3-289-7,3.62659399423455,0.365796791754956,0.323207327146569,0.694674697829592,2.39416587659841
36,BR-21GS-C3-157-14,BR-21GS-C3-292-22,3.19088412199526,0.371659030179547,0.351712295580479,0.0342782344126467,2.37653357808678
37,BR-21GS-C3-157-14,BR-21GS-C3-133-1,3.71792711963604,0.325662142001283,0.234435079834735,0.364521879797086,2.3105822793536
38,BR-21GS-C3-157-14,BR-21GS-C3-177-1,3.27785190611506,0.394002931315614,0.381841228488083,0.581096882031205,2.48421002142803
39,BR-21GS-C3-157-14,BR-21GS-C3-177-5,3.36555204845362,0.347826089518219,0.357183697002519,0.79094956282435,2.48298093889062
40,BR-21GS-C3-157-14,BR-21GS-C3-118-2,3.50210335414222,0.369950501815283,0.307657143894906,0.601838535297206,2.40412189736052
41,BR-21GS-C3-157-14,BR-21GS-C3-104-13,3.19957906591262,0.325058580855588,0.366117157877124,0.821259491678411,2.49131841132866
42,BR-21GS-C3-157-14,BR-21GS-C3-251-3,3.51915538857417,0.295665435086511,0.260920289743015,0.538402128333364,2.55953131423378
43,BR-21GS-C3-157-14,BR-21GS-C3-207-15,3.59289820858714,0.339474041258495,0.315362937252256,0.328487404327261,1.98701385921132
44,BR-21GS-C3-157-14,BR-21GS-C3-070-4,3.52679151829508,0.341051626135854,0.364559736184448,0.783569317648641,2.41744595831602
45,BR-21GS-C3-157-14,BR-21GS-C3-288-28,3.32524357797649,0.392034442987403,0.342285856603281,0.345305831548794,2.13729007105531
46,BR-21GS-C3-157-14,BR-21GS-C3-270-1,3.41840964811457,0.37416628722766,0.336313608045412,0.77723169981415,2.14238715236623
47,BR-21GS-C3-157-14,BR-21GS-C3-061-27,3.66481017892053,0.368283225994873,0.274968962526615,0.391448605952714,2.29068940374181
48,BR-21GS-C3-157-14,BR-21GS-C3-127-3,3.60675704925443,0.325713086243404,0.27377392332979,0.785443883235023,2.42210176208645
49,BR-21GS-C3-157-14,BR-21GS-C3-087-8,3.80829150479451,0.206204131017317,0.215958409544157,0.441020184986194,2.63841468237222
50,BR-21GS-C3-157-14,BR-21GS-C3-118-4,3.6462965109236,0.368079087667598,0.363215785669373,0.618137109006121,1.90125013689494
51,BR-21GS-C3-157-14,BR-21GS-C3-142-1,3.5975299189618,0.272715900977184,0.27021739804915,0.635651178969249,2.4127510384128
52,BR-21GS-C3-157-14,BR-21GS-C3-287-11,3.57383078623134,0.378212859701016,0.335844782395644,0.59500694446036,2.24484967829679
53,BR-21GS-C3-157-14,BR-21GS-C3-250-8,3.39451764616883,0.253096091857931,0.346742523074838,0.869738918650002,2.58509189773995
54,BR-21GS-C3-157-14,BR-21GS-C3-228-12,3.56667337298365,0.342816607495597,0.307837448430526,0.747375877901062,2.35451386396904
55,BR-21GS-C3-157-14,BR-21GS-C3-070-11,3.44719512632634,0.340742803929709,0.329472852893494,0.413730334613055,2.22172297957503
56,BR-21GS-C3-157-14,BR-21GS-C3-132-1,3.4851523235029,0.277447572135298,0.230060128584886,0.608790805032161,2.53959314931152
57,BR-21GS-C3-157-14,BR-21GS-C3-162-18,3.50075892811277,0.347145339719413,0.455405098210553,0.275860273998661,2.14170102837479
58,BR-21GS-C3-157-14,BR-21GS-C3-055-8,3.54624944330833,0.321341035228205,0.259745285216082,0.391501366224347,2.3311335399572
59,BR-21GS-C3-157-14,BR-21GS-C3-056-2,3.15160170287213,0.41218457894091,0.3077172611045,0.424195099543304,2.58546763214714
60,BR-21GS-C3-157-14,BR-21GS-C3-175-27,3.28870844832587,0.41958070940006,0.341743827282314,0.335529502244396,2.30684508263629
61,BR-21GS-C3-157-14,BR-21GS-C3-265-9,3.50263625918751,0.260628684953586,0.278927440391936,0.318600639335311,2.66744198548182
62,BR-21GS-C3-157-14,BR-21GS-C3-104-47,3.46272440110123,0.339463862192775,0.371750427954123,0.775434060058866,2.31465840010323
63,BR-21GS-C3-157-14,BR-21GS-C3-292-24,3.47782682220797,0.408257252068314,0.326402693465171,0.37745555566644,2.29363868855522
64,BR-21GS-C3-157-14,BR-21GS-C3-199-7,3.413682476955,0.304908412383524,0.353271669796653,0.543068840911632,2.15917175057091
65,BR-21GS-C3-157-14,BR-21GS-C3-059-33,3.39745923855363,0.358294026730849,0.321276727586647,0.85119850277015,2.46628934031926
66,BR-21GS-C3-157-14,BR-21GS-C3-141-12,3.23719460076157,0.242222714477124,0.27904725017372,0.543815191281155,2.50983304707322
67,BR-21GS-C3-157-14,BR-21GS-C3-073-1,3.28013910743897,0.362655634940739,0.306747911876993,0.373602439521053,2.42014074709795
68,BR-21GS-C3-157-14,BR-21GS-C3-296-2,3.64523556771832,0.394751069332775,0.281141952280235,0.0205212369144417,1.98983163530656
69,BR-21GS-C3-157-14,BR-21GS-C3-265-8,3.56944930674775,0.325026289676822,0.265710383938822,0.496036691909608,2.50924850681683
70,BR-21GS-C3-157-14,BR-21GS-C3-158-3,3.28086707612454,0.318337566234146,0.410167195445133,0.652273885859902,2.24697105729366
71,BR-21GS-C3-157-14,BR-21GS-C3-148-1,3.4346177647501,0.284614507842859,0.45033086631782,0.870653062427494,2.16916641465676
72,BR-21GS-C3-157-14,BR-21GS-C3-155-10,3.39456640044131,0.256407142668685,0.347277174651874,0.631815191285384,2.37899709173793
73,BR-21GS-C3-157-14,BR-21GS-C3-126-6,3.36350430364399,0.264243258013418,0.238684379300089,0.552930245090689,2.42806976454669
74,BR-21GS-C3-157-14,BR-21GS-C3-122-8,3.53953716532981,0.223794956270575,0.209154155839176,0.237690381383959,2.36908554098375
75,BR-21GS-C3-157-14,BR-21GS-C3-292-33,3.25924318331566,0.371130552705492,0.344223737634188,0.236613873852204,2.4741165766554
76,BR-21GS-C3-157-14,BR-21GS-C3-141-5,3.18935396296553,0.315055808370359,0.299273152774877,0.546163269668396,2.57408992478348
77,BR-21GS-C3-157-14,BR-21GS-C3-266-11,3.53465146470441,0.29002743719103,0.314939187896055,0.735674000311423,2.44161713695897
78,BR-21GS-C3-157-14,BR-21GS-C3-113-1,2.88025985098391,0.283939777877341,0.292799019286814,0.80484208605598,2.74695192436804
79,BR-21GS-C3-157-14,BR-21GS-C3-057-29,3.23411648497921,0.355345356320199,0.301429829064598,0.14500961958026,2.36785383554764
80,BR-21GS-C3-157-14,BR-21GS-C3-133-4,3.27775008287413,0.353586746163226,0.274501181809575,0.286875945085356,2.43122323486188
81,BR-21GS-C3-157-14,BR-21GS-C3-061-16,3.14724924577272,0.366095273869645,0.377075254170159,0.418642868235543,2.17420644546996
82,BR-21GS-C3-157-14,BR-21GS-C3-117-2,3.23514120307413,0.240685257901491,0.235991516147876,0.588439774814994,2.59600409000092
83,BR-21GS-C3-157-14,BR-21GS-C3-117-3,3.24666504020603,0.354901325600414,0.300588911655315,0.571670908712422,2.43117325256863
84,BR-21GS-C3-157-14,BR-21GS-C3-153-3,3.2617266250583,0.313567710259251,0.441318626400125,0.0485030275168868,1.63249541872761
85,BR-21GS-C3-157-14,BR-21GS-C3-115-8,3.15834860843115,0.219340653697,0.324149607434635,0.665089815669199,2.57925338690911
86,BR-21GS-C3-157-14,BR-21GS-C3-122-6,3.18995042542918,0.210753716239294,0.21061511120521,0.147511264345356,2.33773274930929
87,BR-21GS-C3-157-14,BR-21GS-C3-268-5,3.30287240829856,0.317759429853222,0.210178888758314,0.87539251860918,2.69725660483737
88,BR-21GS-C3-157-14,BR-21GS-C3-201-1,3.34528122165468,0.246273397245653,0.171334345762143,0.277430374824597,2.62244427677581
89,BR-21GS-C3-157-14,BR-21GS-C3-298-1,3.24044609042872,0.289113630667905,0.460363010068186,0.650466613446258,1.82480254481593
90,BR-21GS-C3-157-14,BR-21GS-C3-122-3,2.85702852423079,0.312616275870313,0.253025257620658,-0.103249741619677,2.38555901719822
91,BR-21GS-C3-157-14,BR-21GS-C3-159-11,3.16390601125726,0.35526134495741,0.433063478381787,0.992514703012636,1.35918736346367
92,BR-21GS-C3-157-14,BR-21GS-C3-096-12,3.10120220998518,0.223781585680012,0.435275233408347,0.578686400337095,1.78401775594914
93,BR-21GS-C3-157-14,BR-21GS-C3-239-3,3.10487754165937,0.373568863807729,0.432973704908711,0.826184467449582,1.63311493683834
94,BR-21GS-C3-157-14,BR-21GS-C3-217-9,3.92704426052785,0.328464016720289,0.366163121742226,0.788802851657742,1.76758931606118
95,BR-21GS-C3-157-14,BR-21GS-C3-104-58,3.5961982125823,0.31946053763211,0.381718643157336,1.0280578538196,2.31438959479545
96,BR-21GS-C3-157-14,BR-21GS-C3-175-82,3.62218093391258,0.309859262257653,0.342067609611373,0.603727997316235,2.24355418601494
97,BR-21GS-C3-157-14,BR-21GS-C3-210-1,3.93169964007019,0.286908700534835,0.211779422672398,0.840861629777219,2.1448480362209
98,BR-21GS-C3-157-14,BR-21GS-C3-087-2,3.9774167831424,0.234913309810623,0.214217614219834,0.666905234637806,2.32207524337736
99,BR-21GS-C3-157-14,BR-21GS-C3-221-15,3.66089779820376,0.381216222992765,0.270717174333194,0.871135291574363,1.99824927171347
100,BR-21GS-C3-157-14,BR-21GS-C3-157-1,4.01715239012103,0.311164247405127,0.361311979096862,0.625012740654661,1.8087664063041
101,BR-21GS-C3-157-14,BR-21GS-C3-140-2,3.77003468168422,0.295954399403216,0.215053523145822,1.23862861021341,2.47426287646824
102,BR-21GS-C3-157-14,BR-21GS-C3-221-1,3.74825686443019,0.289755671546346,0.286660668846282,0.510734919587507,1.61658208550788
103,BR-21GS-C3-157-14,BR-18GS-001.1,3.6328848048387,0.340109852280473,0.324278853547143,0.817489131595203,2.87070706303024
104,BR-21GS-C3-157-14,BR-18GS-001.20,3.85409260822858,0.35078193816026,0.357754319525535,0.714843332118006,2.38621165953826
105,BR-21GS-C3-157-14,BR-18GS-001.3,3.72577333213978,0.265246435041995,0.246863236420335,0.180085067272156,2.7810866040927
106,BR-21GS-C3-157-14,BR-18GS-032.3,3.72669134285467,0.350180278136229,0.414912743355727,1.02072196363381,2.33062930362887
107,BR-21GS-C3-157-14,BR-18GS-063.33,3.43279699899042,0.219598836915817,0.300431421278184,0.599589383083856,2.91168014123611
108,BR-21GS-C3-157-14,BR-18GS-063.36,3.30733211686311,0.196794540101246,0.321400418411966,0.580986614932681,2.77533227348229
109,BR-21GS-C3-157-14,BR-18GS-085.83,3.45771870929368,0.415944700921278,0.334979379900639,0.216129518891693,3.2311643822723
110,BR-21GS-C3-157-14,BR-18GS-099.28,3.57029019274531,0.363372683572449,0.344029432916299,0.751586818385427,2.32659397015711
111,BR-21GS-C3-157-14,BR-18GS-109.10,4.13122428932721,0.391639333915144,0.411337583788148,0.354270989748074,2.25453131618827
112,BR-21GS-C3-157-14,BR-18GS-111.57,3.78916305162619,0.394927743073477,0.440951756731782,0.119346093440175,2.47385338291179
113,BR-21GS-C3-157-14,BR-18GS-128.24,3.3227224583051,0.162792116462919,0.404323900032389,0.551459241181974,2.18823405243359
114,BR-21GS-C3-157-14,BR-18GS-131.17,3.74547136473484,0.358475610331444,0.441316349538186,0.530072571673715,2.10676483117059
115,BR-21GS-C3-157-14,BR-18GS-131.23,3.66667413123542,0.358960297062176,0.352435886834166,1.08903007003602,2.14123464054843
116,BR-21GS-C3-157-14,BR-18GS-134.29,3.23111999289586,0.355378225453157,0.371809363242112,0.460701521169117,2.66633088123766
117,BR-21GS-C3-157-14,BR-19GS-024-25,3.5512159341532,0.33472222902446,0.309995894890876,0.9222981732042,2.33369511419453
118,BR-21GS-C3-157-14,BR-19GS-030-39,3.51271163957345,0.315527058238669,0.385713987101133,0.454498256176475,2.688748721824
119,BR-21GS-C3-157-14,BR-19GS-037-24,3.96858528135215,0.353959425609899,0.358450237747761,0.613237417009,1.9833570182178
120,BR-21GS-C3-157-14,BR-19GS-042-12,3.54238816289924,0.392866643131053,0.409785238545349,0.181513248962779,2.04038903717047
121,BR-21GS-C3-157-14,BR-19GS-042-6,3.55243942810082,0.364621084367993,0.294262681949521,0.671642605489829,2.63782614960053
122,BR-21GS-C3-157-14,BR-19GS-048-18,3.47813584495406,0.368183469151153,0.359706916064815,0.650033748583234,2.52488415136073
123,BR-21GS-C3-157-14,BR-21GS-C3-286-1,3.94322629210873,0.358610230161445,0.268589351344653,0.0418569300193601,2.30173845360793
124,BR-21GS-C3-157-14,BR-21GS-C3-114-4,3.69869580241786,0.270814924741568,0.377316223784159,0.411697589513157,2.3887283391871
125,BR-21GS-C3-157-14,BR-21GS-C3-285-7,4.13464375788639,0.327374233881558,0.2499526790427,0.434683413347354,1.95439655068367
126,BR-21GS-C3-157-14,BR-21GS-C3-175-55,3.60424592200668,0.375795722242573,0.334784220245807,0.26483758202564,2.12780800523218
127,BR-21GS-C3-157-14,BR-21GS-C3-104-57,3.61365641114941,0.307124775622339,0.398411387469617,0.817782713318573,2.19671464347713
128,BR-21GS-C3-157-14,BR-21GS-C3-292-30,3.57688594773002,0.38309542620286,0.317369959400549,0.415213937493258,2.07968337635945
129,BR-21GS-C3-157-14,BR-21GS-C3-221-6,3.50155418291274,0.379538660384044,0.327837258128613,0.911576422251392,1.95093073392352
130,BR-21GS-C3-157-14,BR-21GS-C3-151-3,3.58965845175573,0.31787803951765,0.349545118848864,0.616245225744098,2.12016133583703
131,BR-21GS-C3-157-14,BR-21GS-C3-100-6,3.91449004777759,0.262852787681039,0.331325942363812,0.38935827618171,2.0827759017445
132,BR-21GS-C3-157-14,BR-21GS-C3-104-30,3.55551918659743,0.263665372910252,0.323765172498031,0.881512390254739,2.49139724032824
133,BR-21GS-C3-157-14,BR-21GS-C3-175-79,3.54690641230481,0.361405180263094,0.315489426382021,0.426653320341992,2.23149056945711
134,BR-21GS-C3-157-14,BR-21GS-C3-024-43,3.75569562942052,0.280829923782743,0.274500552315003,0.542479004663393,2.1029139264272
135,BR-21GS-C3-157-14,BR-21GS-C3-140-5,3.67770772319277,0.303060774678616,0.260202028551531,1.14029185334219,2.3404480680686
136,BR-21GS-C3-157-14,BR-21GS-C3-288-5,3.71804271581881,0.343922023226689,0.34734085366448,0.829901452989642,2.08474812349663
137,BR-21GS-C3-157-14,BR-21GS-C3-104-26,3.63557945725821,0.305765242992,0.295808277571984,0.950977637364425,2.13030407616873
138,BR-21GS-C3-157-14,BR-21GS-C3-207-17,3.67524316721964,0.375553384740908,0.299497985909568,0.657412561302909,2.04035788268906
139,BR-21GS-C3-157-14,BR-21GS-C3-146-21,3.62327996267039,0.33733288097411,0.336339072320911,0.683205278519134,2.09341012265149
140,BR-21GS-C3-157-14,BR-21GS-C3-032-49,3.79925107106465,0.356396985816791,0.268145681192876,0.78583331061098,2.42053576786992
141,BR-21GS-C3-157-14,BR-21GS-C3-091-4,3.87299283915194,0.197609670370995,0.283601252433836,0.664572029912803,2.25495025066779
142,BR-21GS-C3-157-14,BR-21GS-C3-173-1,3.48610030468165,0.332161185042901,0.371896652103736,0.228946158209721,1.93261555465273
143,BR-21GS-C3-157-14,BR-21GS-C3-285-4,3.84196339401302,0.32982846498218,0.274382942462482,0.212752565623821,1.72989985068425
144,BR-21GS-C3-157-14,BR-21GS-C3-088-6,3.62174614363637,0.241600299123143,0.234273513835056,0.875222649040398,2.11036358767796
145,BR-21GS-C3-157-14,BR-21GS-C3-175-38,3.63982589067115,0.343574104553337,0.277307627233858,0.425873358624206,2.16786632704535
146,BR-21GS-C3-157-14,BR-21GS-C3-292-5,3.37766795688334,0.389045025405764,0.354477668336067,0.352131980159324,2.12811387030476
147,BR-21GS-C3-157-14,BR-21GS-C3-144-6,3.4422765066439,0.323970258519236,0.350590063195746,0.746823361699467,2.14241336257181
148,BR-21GS-C3-157-14,BR-21GS-C3-207-16,3.6275228363125,0.375113679110122,0.308399468913919,0.493303511628988,2.03216187143759
149,BR-21GS-C3-157-14,BR-21GS-C3-232-27,3.67333189893432,0.381619302759842,0.339462740922291,0.567513153665213,1.87994887585251
150,BR-21GS-C3-157-14,BR-21GS-C3-076-1,3.521006580709,0.256106777888814,0.358034128251294,1.06290600596199,2.40018368821482
151,BR-21GS-C3-157-14,BR-21GS-C3-032-36,3.70056529249674,0.237735466434093,0.257575426388245,0.866688608101768,2.07399081237487
152,BR-21GS-C3-157-14,BR-21GS-C3-102-6,3.47890519071197,0.281873819233556,0.293402632504521,0.800741625906656,2.24229800113319
153,BR-21GS-C3-157-14,BR-21GS-C3-104-60,3.45377909449091,0.336154554126441,0.356390071171629,0.889175202499496,2.23010557099437
154,BR-21GS-C3-157-14,BR-21GS-C3-129-3,3.70038906179884,0.32689119150431,0.324883049854815,0.685066436011635,2.2987259004915
155,BR-21GS-C3-157-14,BR-21GS-C3-088-7,3.8683368920138,0.2486519615774,0.165519167909467,0.581044260950953,2.28763086256645
156,BR-21GS-C3-157-14,BR-21GS-C3-175-81,3.48193474820571,0.337625644970446,0.30451090353152,0.564460287909047,2.3126613034203
157,BR-21GS-C3-157-14,BR-21GS-C3-244-16,3.5829353692186,0.343895018713504,0.30127694684873,0.448799811186527,2.23332020987812
158,BR-21GS-C3-157-14,BR-21GS-C3-115-7,3.56418178606363,0.219024256344746,0.303454255192334,0.225174080711151,2.19098482446917
159,BR-21GS-C3-157-14,BR-21GS-C3-080-3,3.82268409355163,0.40507626573515,0.276145092749759,0.58758435486192,2.11939937635468
160,BR-21GS-C3-157-14,BR-21GS-C3-162-5,3.58626790526218,0.335096875963188,0.352160112455571,0.446490489714687,2.0002127397107
161,BR-21GS-C3-157-14,BR-21GS-C3-114-1,3.52193843564658,0.229113273856095,0.174771120698094,0.715766025990742,2.49723421911885
162,BR-21GS-C3-157-14,BR-21GS-C3-170-10,3.75600939702985,0.276409930688915,0.267573582971063,0.657098224017956,2.00031345540432
163,BR-21GS-C3-157-14,BR-21GS-C3-088-15,3.53731224790925,0.27723118562152,0.346294908198394,0.863390482320201,2.11208573675512
164,BR-21GS-C3-157-14,BR-21GS-C3-287-8,3.84049263314568,0.27962271294979,0.149976253816706,0.184180162292611,2.00411804297574
165,BR-21GS-C3-157-14,BR-21GS-C3-102-5,3.56822673858523,0.252491982716421,0.34441856344366,0.845656273919185,2.34846278850387
166,BR-21GS-C3-157-14,BR-21GS-C3-032-51,3.79293611516926,0.25738656182563,0.257416177072802,0.707958880421111,2.31006190885587
167,BR-21GS-C3-157-14,BR-21GS-C3-157-9,3.5871833646839,0.233423357903525,0.298641714091722,0.635442450325253,2.35914304534669
168,BR-21GS-C3-157-14,BR-21GS-C3-294-1,3.38483300278551,0.359582385688971,0.263688677705732,0.158764644612496,1.98319688002953
169,BR-21GS-C3-157-14,BR-21GS-C3-141-1,3.28959589690038,0.300021241772937,0.314544931151443,0.737207105198433,2.48809723781504
170,BR-21GS-C3-157-14,BR-21GS-C3-096-9,3.67322135248489,0.191308852569273,0.253927562912695,0.924935885443343,2.6797801019868
171,BR-21GS-C3-157-14,BR-21GS-C3-132-13,3.56485068885921,0.286268533984619,0.182545249825912,0.715176333432823,2.4180336238844
172,BR-21GS-C3-157-14,BR-21GS-C3-217-8,3.75625554844974,0.334072769375489,0.262724577002854,0.927093447254533,1.91037984113846
173,BR-21GS-C3-157-14,BR-21GS-C3-245-2,3.50001962427908,0.254362962976495,0.285114730493812,0.14004635608358,2.05246037972773
174,BR-21GS-C3-157-14,BR-21GS-C3-070-2,3.44705036981746,0.325116568979175,0.293667808353237,0.538866672467645,2.18545436761228
175,BR-21GS-C3-157-14,BR-21GS-C3-105-5,3.63034916807052,0.309553044325558,0.231830017456752,0.875322737971275,2.44425480090387
176,BR-21GS-C3-157-14,BR-21GS-C3-142-8,3.71338957499237,0.301776496518211,0.280330078645569,0.848371380545478,2.37576097040788
177,BR-21GS-C3-157-14,BR-21GS-C3-287-10,3.47003059336205,0.268336912788759,0.231708041686738,0.336824291813689,2.06774673989638
178,BR-21GS-C3-157-14,BR-21GS-C3-286-13,3.24350717603896,0.405509745185935,0.337970010494929,0.729230328574153,2.11491520229063
179,BR-21GS-C3-157-14,BR-21GS-C3-154-22,3.80378313124988,0.23554309457205,0.212333956095255,0.782040195411401,2.49060588122871
180,BR-21GS-C3-157-14,BR-21GS-C3-175-69,3.3133075412722,0.433873474247197,0.283606157018984,0.647145918912248,2.32605360862884
181,BR-21GS-C3-157-14,BR-21GS-C3-175-9,3.54707878783185,0.356925959308181,0.204118096698232,0.530128964265484,2.28894998149031
182,BR-21GS-C3-157-14,BR-21GS-C3-288-4,3.38023933938612,0.349054122213266,0.339730517617124,0.595246039451713,2.09838355600305
183,BR-21GS-C3-157-14,BR-21GS-C3-158-7,3.42553835186396,0.302084051969397,0.393339076776287,0.723537621820443,2.08928913504352
184,BR-21GS-C3-157-14,BR-21GS-C3-207-8,3.51460959950327,0.378776286998183,0.349442127369443,0.690905818733349,1.96012257758831
185,BR-21GS-C3-157-14,BR-21GS-C3-024-22,3.51515321608933,0.378519425540522,0.27496079576272,0.752111583819516,2.26886734329838
186,BR-21GS-C3-157-14,BR-21GS-C3-232-19,3.66371390858893,0.271632327665202,0.223953304199337,0.264311516304076,2.13375413960586
187,BR-21GS-C3-157-14,BR-21GS-C3-162-14,3.66372412041145,0.253444976164675,0.349730914133461,0.488880240243485,2.20088842710554
188,BR-21GS-C3-157-14,BR-21GS-C3-207-25,3.81215981725397,0.296846181192638,0.235637327335542,0.548327000144954,2.02753027151601
189,BR-21GS-C3-157-14,BR-21GS-C3-093-30,3.61810703204937,0.300504438380042,0.358492681525429,0.717910097805511,1.77300030612365
190,BR-21GS-C3-157-14,BR-21GS-C3-104-22,3.13102266027735,0.321074030626012,0.382188701774866,0.946240730176097,2.13060183442417
191,BR-21GS-C3-157-14,BR-21GS-C3-228-17,3.36311161127043,0.283930767767972,0.36702314162211,0.534784127489013,2.13179861256187
192,BR-21GS-C3-157-14,BR-21GS-C3-247-1,3.53772264024434,0.316479285959016,0.347517769461912,0.922674334216919,2.25640155771963
193,BR-21GS-C3-157-14,BR-21GS-C3-247-2,3.54176785646027,0.348102871824745,0.395913077229608,0.597344986902635,2.14414460318907
194,BR-21GS-C3-157-14,BR-21GS-C3-098-3,3.65318488818563,0.314628710202439,0.233294634417623,0.30648368055782,2.19495046221056
195,BR-21GS-C3-157-14,BR-21GS-C3-286-5,3.3375680984242,0.364149772491229,0.294425725678187,0.478644543080875,2.35764574551723
196,BR-21GS-C3-157-14,BR-21GS-C3-254-11,3.40580532598292,0.221742352737179,0.198951051558679,0.381494306240028,2.43974795674497
197,BR-21GS-C3-157-14,BR-21GS-C3-175-46,3.40728331899145,0.372531285028233,0.384483775432206,0.576651576022861,2.08032034219251
198,BR-21GS-C3-157-14,BR-21GS-C3-254-4,3.47579142153731,0.290739899484466,0.309006800851301,0.337590968713216,2.22641228034196
199,BR-21GS-C3-157-14,BR-21GS-C3-104-28,3.62937976824244,0.206634455910323,0.307643464929431,0.995982622741343,1.95753978504785
